Squad,Entity,Scorecard,Rule,Level,Status,Description,Failure Message,Last Evaluated
Ganymede,in-house-scraper-ai,Technology Stays Current,Java services must be Dropwizard/MShell based applications,Baseline,Fail,"Java services must be built using the Dropwizard/MShell framework with an Application class extending the Dropwizard Application base class, as per [technology-stays-current/microservice](https://production-standards.skyscannerpage.com/standards/technology-stays-current/microservice/).",,2026-06-20T09:41:52.801747
Ganymede,in-house-scraper-ai,Technology Stays Current,Java services must be built with Gradle,Baseline,Fail,"Java services must use Gradle as the build tool with a Gradle Wrapper, as per [production standards](https://production-standards.skyscannerpage.com/standards/technology-stays-current/microservice/).",,2026-06-20T09:41:52.801747
Ganymede,in-house-scraper-ai,Technology Stays Current,Privacy and Consent Adoption,Baseline,Fail,Services are required to adopt at least the specified minimum versions of the listed libraries as part of the P0 Privacy & Consent remediation effort to [remove utid as per](https://production-standards.skyscannerpage.com/standards/technology-stays-current/consent-and-privacy-adoption/). This ensures that downstream data pipelines and ML models can transition from using utid to session_id.,"One or more P0 Privacy Change related libraries are below the minimum required version.
See the [Privacy and Consent: Session ID Adoption](https://production-standards.skyscannerpage.com/standards/technology-stays-current/consent-and-privacy-adoption/) 
page for context around this ask. 
Check the table below for packages installed on your service. 
**Only rows showing a version in the Installed column need action** — empty rows mean the package is not present in your service.

| Library | Required | Installed |
|---|---|---|
| `net.skyscanner.grappler:grappler-logger-sdk` (Java) | >= 10.4.0 | {{context.evaluation.captures.grapplerJavaVersion.semver}} |
| `net.skyscanner.mshell:mshell-java-libs-bom` (Java) | >= 41.2.0 | {{context.evaluation.captures.mshellJavaLibsBomVersion.semver}} |
| `node-grappler-logger-sdk` (Node.js) | >= 3.1.0 | {{context.evaluation.captures.grapplerNodeVersion.semver}} |
| `grappler-logger-py3` (Python) | >= 10.1.0 | {{context.evaluation.captures.grapplerPyVersion.semver}} |
| `@skyscanner-internal/mshell-node-opentelemetry` (Node.js) | >= 4.4.0 | {{context.evaluation.captures.mshellNodeOtelVersion.semver}} |
| `@opentelemetry/api` (Node.js) | >= 1.9.0 | {{context.evaluation.captures.otelApiVersion.semver}} |
| `mshell-node-core` (Node.js) | >= 5.4.4 | {{context.evaluation.captures.mshellNodeCoreVersion.semver}} |
| `node-microsite-core` (Node.js) | >= 11.0.0 | {{context.evaluation.captures.nodeMicrositeCoreVersion.semver}} |
| `request-context-skyscanner` (Node.js) | >= 16.2.2 | {{context.evaluation.captures.requestContextVersion.semver}} |",2026-06-20T09:41:52.801747
Ganymede,in-house-scraper-ai,Technology Stays Current,Services must be written in Java,Baseline,Fail,"Services must use Java as the primary programming language, as per [production standards](https://production-standards.skyscannerpage.com/standards/technology-stays-current/microservice/).",,2026-06-20T09:41:52.801747
Ganymede,in-house-scraper-ai,Technology Stays Current,Services must set maxRequestHeaderSize to 32KiB in production Dropwizard config,Baseline,Fail,"Microservices must explicitly set `maxRequestHeaderSize: 32KiB` in
`prod.yml` or equivalent production Dropwizard config, as per
[technology-stays-current/http-request-header-size](https://production-standards.skyscannerpage.com/standards/technology-stays-current/http-request-header-size/).","Set `maxRequestHeaderSize: 32KiB` in every production Dropwizard config
file. If this service is (a) gRPC only and does not serve HTTP traffic, or (b) Not a Java service, please
request an exemption stating this as the reason.

{{^context.evaluation.captures.productionConfigFiles}}
No production Dropwizard config files matching `prod.yml`, `production.yml`, `prod-*.yml`, or `production-*.yml` were found.
{{/context.evaluation.captures.productionConfigFiles}}
{{#context.evaluation.captures.missingHeaderSizeFiles}}
The following production Dropwizard config files are missing `maxRequestHeaderSize: 32KiB`:
- `{{relativePath}}`
{{/context.evaluation.captures.missingHeaderSizeFiles}}",2026-06-20T09:41:52.801747
Ganymede,in-house-scraper-project,Technology Stays Current,Amazon Linux 1 and 2 must not be used,Baseline,Fail,"This rule checks whether a cloud hosted technology uses a soon to be deprecated Amazon Linux operating system as its base, as per [technology-stays-current/eol](https://production-standards.skyscannerpage.com/standards/technology-stays-current/eol/).","To see which resources are failing this rule and must be updated to use a supported Linux distribution, check out the [Wiz Security Graph](https://app.wiz.io/explorer/graph#%7E%28queryTitle%7E%27Resources*20should*20not*20run*20on*20Amazon*20Linux*201*20or*202*20which*20are*20EOL*20or*20close*20to*20EOL%7Econtrol%7E%27377eacbd-59e5-4474-9b78-46ed3d40fa4e%7Elayers%7E%28%7E%27public_exposure%29%7Eview%7E%27table%7Equery%7E%28relationships%7E%28%7E%28type%7E%28%7E%28type%7E%27RUNS%29%29%7Ewith%7E%28select%7Etrue%7Etype%7E%28%7E%27HOSTED_TECHNOLOGY%29%7Ewhere%7E%28_and%7E%28%7E%28techId%7E%28EQUALS%7E%28%7E%276777%7E%276776%29%29%29%7E%28_productIDs%7E%28LIST_CONTAINS_ALL%7E%28%7E%2705211f16-f821-5bb5-9c99-f3407a6ff597%29%29%29%29%29%29%29%29%7Eselect%7Etrue%7Etype%7E%28%7E%27CLOUD_RESOURCE%29%29%29) and update the Project filter for your project name.",2026-06-20T09:37:46.566051
Ganymede,price-changed-lambda-project,Technology Stays Current,Lambda functions must not use end-of-life runtimes,Baseline,Fail,"Lambda functions must not use runtime versions that have reached end-of-life, as these are no longer supported by AWS, as per [technology-stays-current/aws-lambda](https://production-standards.skyscannerpage.com/standards/technology-stays-current/aws-lambda/).","""To see which resources are failing this rule and must be updated to use a
supported Lambda runtime, check out the [Wiz Security
Graph](https://app.wiz.io/explorer/graph#%7E%28queryTitle%7E%27Lambda*20functions*20must*20not*20use*20eol*20or*20deprecated*20runtime%7Econtrol%7E%277d3283c1-dc23-5a51-a3f2-d3cd12f6782d%7Elayers%7E%28%7E%27public_exposure%29%7Eview%7E%27table%7Equery%7E%28relationships%7E%28%7E%28type%7E%28%7E%28reverse%7Etrue%7Etype%7E%27ALERTED_ON%29%29%7Ewith%7E%28select%7Etrue%7Etype%7E%28%7E%27CONFIGURATION_FINDING%29%7Ewhere%7E%28_and%7E%28%7E%28configurationRuleShortName%7E%28EQUALS%7E%28%7E%27Custom-Rule-2%29%29%29%7E%28_productIDs%7E%28LIST_CONTAINS_ALL%7E%28%7E%27883be774-f164-5203-9348-90177e6be117%29%29%29%29%29%29%29%29%7Eselect%7Etrue%7Etype%7E%28%7E%27SERVERLESS%29%29%29)
and update the Project filter for your project name.""",2026-06-20T08:55:56.861252
Ganymede,prod_silicon.ml_platform.price_of_sin_kea,"Data, AI, and ML Governed",Models must have a business criticality defined,Baseline,Fail,"Models must include a business-criticality tag to indicate their criticality status, as per
[data-ai-ml-governed/models/model-catalog](https://production-standards.skyscannerpage.com/standards/data-ai-ml-governed/models/model-catalog/).
Required tag in UC: `business_criticality`","Model business criticality tag is not assigned or set to an invalid value. \
`Current value`:  {{context.evaluation.captures.business-criticality-value}}",2026-06-19T13:08:18.905463
Ganymede,prod_trusted_bronze.google_hotel_price_accuracy.google_hotel_price_accuracy,"Data, AI, and ML Governed",Datasets must have column descriptions,Baseline,Fail,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`.,2026-06-20T11:52:53.005017
Ganymede,prod_trusted_bronze.inhouse_scraper_hotel_price_accuracy.inhouse_scraper_hotel_price_accuracy,"Data, AI, and ML Governed",Datasets must have OOH support flag,Baseline,Fail,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset.,2026-06-20T11:53:38.120736
Ganymede,prod_trusted_bronze.inhouse_scraper_hotel_price_accuracy.inhouse_scraper_hotel_price_accuracy,"Data, AI, and ML Governed",Datasets must have SOX scope flag,Baseline,Fail,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset.,2026-06-20T11:53:38.120736
Ganymede,prod_trusted_bronze.inhouse_scraper_hotel_price_accuracy.inhouse_scraper_hotel_price_accuracy,"Data, AI, and ML Governed",Datasets must have a description,Baseline,Fail,Datasets in Unity Catalog should have a description.,Dataset does not have a description.,2026-06-20T11:53:38.120736
Ganymede,prod_trusted_bronze.inhouse_scraper_hotel_price_accuracy.inhouse_scraper_hotel_price_accuracy,"Data, AI, and ML Governed",Datasets must have column descriptions,Baseline,Fail,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`.,2026-06-20T11:53:38.120736
Ganymede,prod_trusted_bronze.inhouse_scraper_hotel_price_accuracy.inhouse_scraper_hotel_price_accuracy,"Data, AI, and ML Governed",Datasets must have data retention defined,Baseline,Fail,Datasets in Unity Catalog must be tagged with an appropriate data retention period.,Data retention period is not defined.,2026-06-20T11:53:38.120736
Ganymede,prod_trusted_bronze.inhouse_scraper_hotel_price_accuracy.inhouse_scraper_hotel_price_accuracy,"Data, AI, and ML Governed",Datasets must have valid business criticality,Baseline,Fail,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality.,2026-06-20T11:53:38.120736
Ganymede,prod_trusted_bronze.inhouse_scraper_hotel_price_accuracy.inhouse_scraper_hotel_price_accuracy,"Data, AI, and ML Governed",Datasets must have valid data category,Baseline,Fail,"Datasets in Unity Catalog must be tagged with a valid data category, i.e. one of:
- business_analytical_data
- business_insights_data
- business_performance_data
- inventory_data
- inventory_snapshot_data
- service_analytical_data
- service_data
- service_snapshot_data
- traveller_profile_data
- user_behaviour_data
- user_consent_data
- user_preference_data
",Dataset is assigned to `{{context.evaluation.captures.data_category}}` which is not a valid data category.,2026-06-20T11:53:38.120736
Ganymede,prod_trusted_bronze.inhouse_scraper_hotel_price_accuracy.inhouse_scraper_hotel_price_accuracy,"Data, AI, and ML Governed",Datasets must have valid data classification,Baseline,Fail,"Datasets in Unity Catalog must be tagged with a valid data classification, i.e. one of:
- public
- internal
- confidential
- restricted",Dataset is assigned to `{{context.evaluation.captures.data_classification}}` which is not a valid data classification.,2026-06-20T11:53:38.120736
Ganymede,prod_trusted_bronze.internal.prod_rail_connector_scrape_partner_event,"Data, AI, and ML Governed",Datasets must have OOH support flag,Baseline,Fail,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset.,2026-06-20T12:03:28.636927
Ganymede,prod_trusted_bronze.internal.prod_rail_connector_scrape_partner_event,"Data, AI, and ML Governed",Datasets must have SOX scope flag,Baseline,Fail,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset.,2026-06-20T12:03:28.636927
Ganymede,prod_trusted_bronze.internal.prod_rail_connector_scrape_partner_event,"Data, AI, and ML Governed",Datasets must have column descriptions,Baseline,Fail,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`.,2026-06-20T12:03:28.636927
Ganymede,prod_trusted_bronze.internal.prod_rail_connector_scrape_partner_event,"Data, AI, and ML Governed",Datasets must have valid business criticality,Baseline,Fail,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality.,2026-06-20T12:03:28.636927
Ganymede,prod_trusted_gold.beyond_flight_integration_analytics.d_cug_hotel_partner_scape,"Data, AI, and ML Governed",Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,Baseline,Fail,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-19T12:19:34.016746
Ganymede,prod_trusted_gold.beyond_flight_integration_analytics.d_los_abw_partner_market_accomm,"Data, AI, and ML Governed",Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,Baseline,Fail,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-19T12:19:15.755296
Ganymede,prod_trusted_gold.beyond_flight_integration_analytics.d_los_abw_partner_market_hotel_scape,"Data, AI, and ML Governed",Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,Baseline,Fail,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-19T12:19:31.571516
Ganymede,prod_trusted_gold.beyond_flight_integration_quality.f_hotel_itinerary_tax_comparison_agg,"Data, AI, and ML Governed",Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,Baseline,Fail,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-19T12:19:34.152473
Ganymede,prod_trusted_gold.beyond_flight_integration_quality.f_hotel_itinerary_tax_rate_agg,"Data, AI, and ML Governed",Datasets must have column descriptions,Baseline,Fail,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`.,2026-06-19T12:19:20.894412
Ganymede,prod_trusted_gold.beyond_flight_integration_quality.f_hotel_itinerary_tax_rate_agg,"Data, AI, and ML Governed",Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,Baseline,Fail,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-19T12:19:20.894412
Ganymede,prod_trusted_gold.beyond_flight_integration_quality.hotel_price_accuracy_payment_report,"Data, AI, and ML Governed",Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,Baseline,Fail,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-19T12:19:17.75803
Ganymede,prod_trusted_gold.beyond_flight_integration_quality.hotel_price_accuracy_report,"Data, AI, and ML Governed",Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,Baseline,Fail,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-19T12:19:30.678435
Ganymede,prod_trusted_gold.beyond_flight_integration_quality.hotel_price_inaccuracy_category,"Data, AI, and ML Governed",Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,Baseline,Fail,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-19T12:19:21.880483
Ganymede,prod_trusted_gold.price_accuracy.w_dv_hotel_total_price_accuracy_report,"Data, AI, and ML Governed",Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,Baseline,Fail,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-19T12:26:29.791522
Ganymede,prod_trusted_silver.beyond_flight_integration_quality.hotel_price_journey,"Data, AI, and ML Governed",Datasets must have column descriptions,Baseline,Fail,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`.,2026-06-19T12:29:35.124748
Ganymede,prod_trusted_silver.beyond_flight_integration_quality.hotel_price_journey,"Data, AI, and ML Governed",Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,Baseline,Fail,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-19T12:29:35.124748
Ganymede,prod_trusted_silver.beyond_flight_partner_api_health.carhire_partner_api_health_daily,"Data, AI, and ML Governed",Datasets must have column descriptions,Baseline,Fail,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`.,2026-06-19T12:29:35.701397
Ganymede,prod_trusted_silver.beyond_flight_partner_api_health.hotel_request_scrape_daily,"Data, AI, and ML Governed",Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,Baseline,Fail,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-19T12:29:31.023967
Ganymede,prod_trusted_silver.beyond_flight_partner_api_health.package_partner_api_health_daily,"Data, AI, and ML Governed",Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,Baseline,Fail,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-19T12:29:35.030369
Ganymede,prod_trusted_silver.price_accuracy.vendor_hotel_preconversion,"Data, AI, and ML Governed",Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,Baseline,Fail,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-19T12:33:19.537705
Ganymede,rail-connector,Changes Ship Reliably,Components must be deployed regularly,Baseline,Fail,"Components must be redeployed at least once every four weeks to ensure redeployability for faster disaster recovery, as per [changes-ship-reliably/redeployability](https://production-standards.skyscannerpage.com/standards/changes-ship-reliably/redeployability/).",You have not redeployed your component in the past four weeks. Please ensure that it is redeployed regularly.,2026-06-20T09:16:44.315964
Ganymede,rail-connector,Production Observable and Resilient,Repositories must use only OpenTelemetry API,Baseline,Fail,"Repositories must use only OpenTelemetry API for traces and metrics, as per [production-observable-and-resilient/metrics/01-instrumentation-and-transport](https://production-standards.skyscannerpage.com/standards/production-observable-and-resilient/metrics/01-instrumentation-and-transport/).","For traces and metrics, components must be instrumented exclusively with OpenTelemetry API. Other tools like MShellMetrics, StatsD or Grappler log metric are deprecated.

Repository https://github.com/{{context.entity.descriptor.info.x-cortex-git.github.repository}} contains references to deprecated metrics clients.

Detected the following file counts:
* {{context.evaluation.captures.statsd}} files using skyscanner/mshell-statsd [github link](https://github.com/{{context.entity.descriptor.info.x-cortex-git.github.repository}}/search?q=skyscanner%2Fmshell-statsd+extension%3Ayaml+extension%3Ayml)
* {{context.evaluation.captures.statsd_legacy}} files using data-platform/mshell-statsd [github link](https://github.com/{{context.entity.descriptor.info.x-cortex-git.github.repository}}/search?q=data-platform%2Fmshell-statsd+extension%3Ayaml+extension%3Ayml)
* {{context.evaluation.captures.grappler_log_metric}} files using grappler SDK log_metric() logMetric() calls [github link](https://github.com/{{context.entity.descriptor.info.x-cortex-git.github.repository}}/search?q=""grappler.log.metric""+extension%3Apy+extension%3Ajs+extension%3Ats)
* {{context.evaluation.captures.mshell_metrics_java}} files using MShellMetrics Java [github link](https://github.com/{{context.entity.descriptor.info.x-cortex-git.github.repository}}/search?q=MShellMetrics+extension%3Ajava)
* {{context.evaluation.captures.mshell_metrics_node}} files using mshell-node-metrics [github link](https://github.com/{{context.entity.descriptor.info.x-cortex-git.github.repository}}/search?q=mshell-node-metrics+extension%3Ajs)
* {{context.evaluation.captures.mshell_metrics_python}} files using mshell_metrics Python imports [github link](https://github.com/{{context.entity.descriptor.info.x-cortex-git.github.repository}}//search?q=""from+mshell_metrics""+extension%3Apy)
",2026-06-19T11:26:56.185957
Ganymede,shared-images-project,Customer Data Stays Protected,Projects must have no CFRipper selected issues across all stacks,Baseline,Fail,"Projects must not have critical CFRipper issues related to backup tags, security groups, and project tags across any of their CloudFormation stacks, as per [customer-data-stays-protected/cloudformation-scanning](https://production-standards.skyscannerpage.com/standards/customer-data-stays-protected/cloudformation-scanning/).","Please remediate the following CFRipper issues across all CloudFormation stacks in this project, which are considered particularly important by the Security team:
- BackupTagMissingInCriticalDataStoreRule
- CriticalTagMissingInOperationalDataStoreRule
- EC2SecurityGroupOpenToWorldRule
- ProjectTagInSelfServeRule
- ProjectTagPresentRule
- RestoreInCriticalDataStoreNonCompliantRule

You can view the specific findings in the [custom data section](https://skyscanner.atlassian.net/wiki/spaces/SEC/pages/172832635/CFRipper+FAQ#Where-can-I-see-my-stack-issues-in-Cortex%3F).

If you believe an exception is required, please submit a request in #security-support with the [necessary information](https://skyscanner.atlassian.net/wiki/spaces/SEC/pages/172832635/CFRipper+FAQ#How-can-I-get-an-exception-for-my-stack%3F).

More details about CFRipper can be found [here](https://skyscanner.atlassian.net/wiki/spaces/SEC/pages/172832623/CFRipper).",2026-06-20T08:42:51.683414
Halo,deeplink-cache-acc-carhire,Production Observable and Resilient,Components must follow custom metric naming conventions,Baseline,Fail,"Components must follow custom metric naming conventions, as per [production-observable-and-resilient/metrics/01-instrumentation-and-transport](https://production-standards.skyscannerpage.com/standards/production-observable-and-resilient/metrics/01-instrumentation-and-transport).","* {{context.evaluation.captures.rule.message}}
* Details: {{context.evaluation.captures.rule.details}}
* [Rule definition](https://github.com/Skyscanner/cortex-enrichment/blob/main/jobs/observability_rules/metric_naming_convention_rule.py)
",2026-06-19T11:03:10.563622
Halo,deeplink-cache-acc-flight,Production Observable and Resilient,Components must follow custom metric naming conventions,Baseline,Fail,"Components must follow custom metric naming conventions, as per [production-observable-and-resilient/metrics/01-instrumentation-and-transport](https://production-standards.skyscannerpage.com/standards/production-observable-and-resilient/metrics/01-instrumentation-and-transport).","* {{context.evaluation.captures.rule.message}}
* Details: {{context.evaluation.captures.rule.details}}
* [Rule definition](https://github.com/Skyscanner/cortex-enrichment/blob/main/jobs/observability_rules/metric_naming_convention_rule.py)
",2026-06-19T04:54:01.958235
Halo,deeplink-cache-acc-hotel,Production Observable and Resilient,Components must follow custom metric naming conventions,Baseline,Fail,"Components must follow custom metric naming conventions, as per [production-observable-and-resilient/metrics/01-instrumentation-and-transport](https://production-standards.skyscannerpage.com/standards/production-observable-and-resilient/metrics/01-instrumentation-and-transport).","* {{context.evaluation.captures.rule.message}}
* Details: {{context.evaluation.captures.rule.details}}
* [Rule definition](https://github.com/Skyscanner/cortex-enrichment/blob/main/jobs/observability_rules/metric_naming_convention_rule.py)
",2026-06-19T00:02:36.73905
Halo,egressor,Technology Stays Current,Privacy and Consent Adoption,Baseline,Fail,Services are required to adopt at least the specified minimum versions of the listed libraries as part of the P0 Privacy & Consent remediation effort to [remove utid as per](https://production-standards.skyscannerpage.com/standards/technology-stays-current/consent-and-privacy-adoption/). This ensures that downstream data pipelines and ML models can transition from using utid to session_id.,"One or more P0 Privacy Change related libraries are below the minimum required version.
See the [Privacy and Consent: Session ID Adoption](https://production-standards.skyscannerpage.com/standards/technology-stays-current/consent-and-privacy-adoption/) 
page for context around this ask. 
Check the table below for packages installed on your service. 
**Only rows showing a version in the Installed column need action** — empty rows mean the package is not present in your service.

| Library | Required | Installed |
|---|---|---|
| `net.skyscanner.grappler:grappler-logger-sdk` (Java) | >= 10.4.0 | {{context.evaluation.captures.grapplerJavaVersion.semver}} |
| `net.skyscanner.mshell:mshell-java-libs-bom` (Java) | >= 41.2.0 | {{context.evaluation.captures.mshellJavaLibsBomVersion.semver}} |
| `node-grappler-logger-sdk` (Node.js) | >= 3.1.0 | {{context.evaluation.captures.grapplerNodeVersion.semver}} |
| `grappler-logger-py3` (Python) | >= 10.1.0 | {{context.evaluation.captures.grapplerPyVersion.semver}} |
| `@skyscanner-internal/mshell-node-opentelemetry` (Node.js) | >= 4.4.0 | {{context.evaluation.captures.mshellNodeOtelVersion.semver}} |
| `@opentelemetry/api` (Node.js) | >= 1.9.0 | {{context.evaluation.captures.otelApiVersion.semver}} |
| `mshell-node-core` (Node.js) | >= 5.4.4 | {{context.evaluation.captures.mshellNodeCoreVersion.semver}} |
| `node-microsite-core` (Node.js) | >= 11.0.0 | {{context.evaluation.captures.nodeMicrositeCoreVersion.semver}} |
| `request-context-skyscanner` (Node.js) | >= 16.2.2 | {{context.evaluation.captures.requestContextVersion.semver}} |",2026-06-20T09:18:15.633339
Halo,egressor-background,Production Observable and Resilient,Components must follow custom metric naming conventions,Baseline,Fail,"Components must follow custom metric naming conventions, as per [production-observable-and-resilient/metrics/01-instrumentation-and-transport](https://production-standards.skyscannerpage.com/standards/production-observable-and-resilient/metrics/01-instrumentation-and-transport).","* {{context.evaluation.captures.rule.message}}
* Details: {{context.evaluation.captures.rule.details}}
* [Rule definition](https://github.com/Skyscanner/cortex-enrichment/blob/main/jobs/observability_rules/metric_naming_convention_rule.py)
",2026-06-19T01:50:07.064605
Halo,egressor-background,Technology Stays Current,Privacy and Consent Adoption,Baseline,Fail,Services are required to adopt at least the specified minimum versions of the listed libraries as part of the P0 Privacy & Consent remediation effort to [remove utid as per](https://production-standards.skyscannerpage.com/standards/technology-stays-current/consent-and-privacy-adoption/). This ensures that downstream data pipelines and ML models can transition from using utid to session_id.,"One or more P0 Privacy Change related libraries are below the minimum required version.
See the [Privacy and Consent: Session ID Adoption](https://production-standards.skyscannerpage.com/standards/technology-stays-current/consent-and-privacy-adoption/) 
page for context around this ask. 
Check the table below for packages installed on your service. 
**Only rows showing a version in the Installed column need action** — empty rows mean the package is not present in your service.

| Library | Required | Installed |
|---|---|---|
| `net.skyscanner.grappler:grappler-logger-sdk` (Java) | >= 10.4.0 | {{context.evaluation.captures.grapplerJavaVersion.semver}} |
| `net.skyscanner.mshell:mshell-java-libs-bom` (Java) | >= 41.2.0 | {{context.evaluation.captures.mshellJavaLibsBomVersion.semver}} |
| `node-grappler-logger-sdk` (Node.js) | >= 3.1.0 | {{context.evaluation.captures.grapplerNodeVersion.semver}} |
| `grappler-logger-py3` (Python) | >= 10.1.0 | {{context.evaluation.captures.grapplerPyVersion.semver}} |
| `@skyscanner-internal/mshell-node-opentelemetry` (Node.js) | >= 4.4.0 | {{context.evaluation.captures.mshellNodeOtelVersion.semver}} |
| `@opentelemetry/api` (Node.js) | >= 1.9.0 | {{context.evaluation.captures.otelApiVersion.semver}} |
| `mshell-node-core` (Node.js) | >= 5.4.4 | {{context.evaluation.captures.mshellNodeCoreVersion.semver}} |
| `node-microsite-core` (Node.js) | >= 11.0.0 | {{context.evaluation.captures.nodeMicrositeCoreVersion.semver}} |
| `request-context-skyscanner` (Node.js) | >= 16.2.2 | {{context.evaluation.captures.requestContextVersion.semver}} |",2026-06-20T09:18:19.063434
