Entity,Scorecard,Squad,Level,Status,Rule,Description,Failure Message,Last Evaluated
mock-service,Technology Stays Current,Dancing Penguins,Baseline,Fail,Services must set maxRequestHeaderSize to 32KiB in production Dropwizard config,"Microservices must explicitly set `maxRequestHeaderSize: 32KiB` in
`prod.yml` or equivalent production Dropwizard config, as per
[technology-stays-current/http-request-header-size](https://production-standards.skyscannerpage.com/standards/technology-stays-current/http-request-header-size/).","Set `maxRequestHeaderSize: 32KiB` in every production Dropwizard config
file. If this service is (a) gRPC only and does not serve HTTP traffic, or (b) Not a Java service, please
request an exemption stating this as the reason.

{{^context.evaluation.captures.productionConfigFiles}}
No production Dropwizard config files matching `prod.yml`, `production.yml`, `prod-*.yml`, or `production-*.yml` were found.
{{/context.evaluation.captures.productionConfigFiles}}
{{#context.evaluation.captures.missingHeaderSizeFiles}}
The following production Dropwizard config files are missing `maxRequestHeaderSize: 32KiB`:
- `{{relativePath}}`
{{/context.evaluation.captures.missingHeaderSizeFiles}}",2026-06-28T15:24:05.441732
moresops-project,Technology Stays Current,Halo,Baseline,Fail,Amazon Linux 1 and 2 must not be used,"This rule checks whether a cloud hosted technology uses a soon to be deprecated Amazon Linux operating system as its base, as per [technology-stays-current/eol](https://production-standards.skyscannerpage.com/standards/technology-stays-current/eol/).","To see which resources are failing this rule and must be updated to use a supported Linux distribution, check out the [Wiz Security Graph](https://app.wiz.io/explorer/graph#%7E%28queryTitle%7E%27Resources*20should*20not*20run*20on*20Amazon*20Linux*201*20or*202*20which*20are*20EOL*20or*20close*20to*20EOL%7Econtrol%7E%27377eacbd-59e5-4474-9b78-46ed3d40fa4e%7Elayers%7E%28%7E%27public_exposure%29%7Eview%7E%27table%7Equery%7E%28relationships%7E%28%7E%28type%7E%28%7E%28type%7E%27RUNS%29%29%7Ewith%7E%28select%7Etrue%7Etype%7E%28%7E%27HOSTED_TECHNOLOGY%29%7Ewhere%7E%28_and%7E%28%7E%28techId%7E%28EQUALS%7E%28%7E%276777%7E%276776%29%29%29%7E%28_productIDs%7E%28LIST_CONTAINS_ALL%7E%28%7E%2705211f16-f821-5bb5-9c99-f3407a6ff597%29%29%29%29%29%29%29%29%7Eselect%7Etrue%7Etype%7E%28%7E%27CLOUD_RESOURCE%29%29%29) and update the Project filter for your project name.",2026-06-28T15:07:23.72115
ollivander-squad,Customer Data Stays Protected,Ollivander,Baseline,Fail,Security Requirements must have priority set,"Security Requirements must have a priority set in Jira, as per
[customer-data-stays-protected/vulnerability-sec-req-management](https://production-standards.skyscannerpage.com/standards/customer-data-stays-protected/vulnerability-sec-req-management/).
You can learn more around fixing this in [this guide](https://skyscanner.atlassian.net/wiki/x/kQxrV)
","{{#context.evaluation.captures.issues}}
- [**{{key}}**]({{url}}) - {{summary}}
{{/context.evaluation.captures.issues}}
",2026-06-29T13:47:25.593726
ollivander-squad,Production Observable and Resilient,Ollivander,Baseline,Fail,Teams must not have pending incidents older than 14 days,Teams must not have incidents which are Mitigated but have not yet been closed that are older than 14 days. [See Live Incidents](https://production-standards.skyscannerpage.com/standards/production-observable-and-resilient/incident-management/live-incidents/),"{{#context.evaluation.captures.incidents}}
* [**{{name}}**]({{url}}) - _{{status}}_
{{/context.evaluation.captures.incidents}}",2026-06-28T12:55:21.646287
opex-insight-generator,Changes Ship Reliably,Halo,Baseline,Fail,Components must be deployed regularly,"Components must be redeployed at least once every four weeks to ensure redeployability for faster disaster recovery, as per [changes-ship-reliably/redeployability](https://production-standards.skyscannerpage.com/standards/changes-ship-reliably/redeployability/).",You have not redeployed your component in the past four weeks. Please ensure that it is redeployed regularly.,2026-06-29T16:03:45.958336
orange-squad,Production Observable and Resilient,Orange,Baseline,Fail,Teams must not have pending incidents older than 14 days,Teams must not have incidents which are Mitigated but have not yet been closed that are older than 14 days. [See Live Incidents](https://production-standards.skyscannerpage.com/standards/production-observable-and-resilient/incident-management/live-incidents/),"{{#context.evaluation.captures.incidents}}
* [**{{name}}**]({{url}}) - _{{status}}_
{{/context.evaluation.captures.incidents}}",2026-06-28T13:01:50.674063
orca-squad,Production Observable and Resilient,Orca,Baseline,Fail,Teams must not have pending incidents older than 14 days,Teams must not have incidents which are Mitigated but have not yet been closed that are older than 14 days. [See Live Incidents](https://production-standards.skyscannerpage.com/standards/production-observable-and-resilient/incident-management/live-incidents/),"{{#context.evaluation.captures.incidents}}
* [**{{name}}**]({{url}}) - _{{status}}_
{{/context.evaluation.captures.incidents}}",2026-06-28T12:59:35.710728
orca-squad,Production Observable and Resilient,Orca,Baseline,Fail,Teams must not have live incidents,"Teams must not have live incidents in Investigating, Fixing, or Monitoring status.
[See Live Incidents](https://production-standards.skyscannerpage.com/standards/production-observable-and-resilient/incident-management/live-incidents/)
","{{#context.evaluation.captures.incidents}}
* [**{{name}}**]({{url}}) - _{{status}}_
{{/context.evaluation.captures.incidents}}",2026-06-28T12:59:35.710728
pam-carhire,Technology Stays Current,Big Yus,Baseline,Fail,Services must set maxRequestHeaderSize to 32KiB in production Dropwizard config,"Microservices must explicitly set `maxRequestHeaderSize: 32KiB` in
`prod.yml` or equivalent production Dropwizard config, as per
[technology-stays-current/http-request-header-size](https://production-standards.skyscannerpage.com/standards/technology-stays-current/http-request-header-size/).","Set `maxRequestHeaderSize: 32KiB` in every production Dropwizard config
file. If this service is (a) gRPC only and does not serve HTTP traffic, or (b) Not a Java service, please
request an exemption stating this as the reason.

{{^context.evaluation.captures.productionConfigFiles}}
No production Dropwizard config files matching `prod.yml`, `production.yml`, `prod-*.yml`, or `production-*.yml` were found.
{{/context.evaluation.captures.productionConfigFiles}}
{{#context.evaluation.captures.missingHeaderSizeFiles}}
The following production Dropwizard config files are missing `maxRequestHeaderSize: 32KiB`:
- `{{relativePath}}`
{{/context.evaluation.captures.missingHeaderSizeFiles}}",2026-06-28T15:53:10.543357
pam-hotel-list,Technology Stays Current,Aqua,Baseline,Fail,Services must set maxRequestHeaderSize to 32KiB in production Dropwizard config,"Microservices must explicitly set `maxRequestHeaderSize: 32KiB` in
`prod.yml` or equivalent production Dropwizard config, as per
[technology-stays-current/http-request-header-size](https://production-standards.skyscannerpage.com/standards/technology-stays-current/http-request-header-size/).","Set `maxRequestHeaderSize: 32KiB` in every production Dropwizard config
file. If this service is (a) gRPC only and does not serve HTTP traffic, or (b) Not a Java service, please
request an exemption stating this as the reason.

{{^context.evaluation.captures.productionConfigFiles}}
No production Dropwizard config files matching `prod.yml`, `production.yml`, `prod-*.yml`, or `production-*.yml` were found.
{{/context.evaluation.captures.productionConfigFiles}}
{{#context.evaluation.captures.missingHeaderSizeFiles}}
The following production Dropwizard config files are missing `maxRequestHeaderSize: 32KiB`:
- `{{relativePath}}`
{{/context.evaluation.captures.missingHeaderSizeFiles}}",2026-06-28T17:45:52.648642
pam-hotels,Technology Stays Current,Aqua,Baseline,Fail,Services must set maxRequestHeaderSize to 32KiB in production Dropwizard config,"Microservices must explicitly set `maxRequestHeaderSize: 32KiB` in
`prod.yml` or equivalent production Dropwizard config, as per
[technology-stays-current/http-request-header-size](https://production-standards.skyscannerpage.com/standards/technology-stays-current/http-request-header-size/).","Set `maxRequestHeaderSize: 32KiB` in every production Dropwizard config
file. If this service is (a) gRPC only and does not serve HTTP traffic, or (b) Not a Java service, please
request an exemption stating this as the reason.

{{^context.evaluation.captures.productionConfigFiles}}
No production Dropwizard config files matching `prod.yml`, `production.yml`, `prod-*.yml`, or `production-*.yml` were found.
{{/context.evaluation.captures.productionConfigFiles}}
{{#context.evaluation.captures.missingHeaderSizeFiles}}
The following production Dropwizard config files are missing `maxRequestHeaderSize: 32KiB`:
- `{{relativePath}}`
{{/context.evaluation.captures.missingHeaderSizeFiles}}",2026-06-28T15:54:59.220347
partner-credential,Changes Ship Reliably,Halo,Baseline,Fail,Components must be deployed regularly,"Components must be redeployed at least once every four weeks to ensure redeployability for faster disaster recovery, as per [changes-ship-reliably/redeployability](https://production-standards.skyscannerpage.com/standards/changes-ship-reliably/redeployability/).",You have not redeployed your component in the past four weeks. Please ensure that it is redeployed regularly.,2026-06-29T15:36:50.982771
partner-density-pipeline,Technology Stays Current,Falcon,Baseline,Fail,Privacy and Consent Adoption,Services are required to adopt at least the specified minimum versions of the listed libraries as part of the P0 Privacy & Consent remediation effort to [remove utid as per](https://production-standards.skyscannerpage.com/standards/technology-stays-current/consent-and-privacy-adoption/). This ensures that downstream data pipelines and ML models can transition from using utid to session_id.,"One or more P0 Privacy Change related libraries are below the minimum required version.
See the [Privacy and Consent: Session ID Adoption](https://production-standards.skyscannerpage.com/standards/technology-stays-current/consent-and-privacy-adoption/) 
page for context around this ask. 
Check the table below for packages installed on your service. 
**Only rows showing a version in the Installed column need action** — empty rows mean the package is not present in your service.

| Library | Required | Installed |
|---|---|---|
| `net.skyscanner.grappler:grappler-logger-sdk` (Java) | >= 10.4.0 | {{context.evaluation.captures.grapplerJavaVersion.semver}} |
| `net.skyscanner.mshell:mshell-java-libs-bom` (Java) | >= 41.2.0 | {{context.evaluation.captures.mshellJavaLibsBomVersion.semver}} |
| `node-grappler-logger-sdk` (Node.js) | >= 3.1.0 | {{context.evaluation.captures.grapplerNodeVersion.semver}} |
| `grappler-logger-py3` (Python) | >= 10.1.0 | {{context.evaluation.captures.grapplerPyVersion.semver}} |
| `@skyscanner-internal/mshell-node-opentelemetry` (Node.js) | >= 4.4.0 | {{context.evaluation.captures.mshellNodeOtelVersion.semver}} |
| `@opentelemetry/api` (Node.js) | >= 1.9.0 | {{context.evaluation.captures.otelApiVersion.semver}} |
| `mshell-node-core` (Node.js) | >= 5.4.4 | {{context.evaluation.captures.mshellNodeCoreVersion.semver}} |
| `node-microsite-core` (Node.js) | >= 11.0.0 | {{context.evaluation.captures.nodeMicrositeCoreVersion.semver}} |
| `request-context-skyscanner` (Node.js) | >= 16.2.2 | {{context.evaluation.captures.requestContextVersion.semver}} |",2026-06-29T03:04:43.114462
partner-integration-bot-agent,Anyone Can Contribute Safely,Pigeon,Baseline,Fail,Repositories must have recent commits scanned by SonarQube,"Repositories must have less than 1 week between the most recent commit and most recent SonarQube scan to ensure code quality is continuously monitored, as per [anyone-can-contribute-safely/code-quality-monitoring](https://production-standards.skyscannerpage.com/standards/anyone-can-contribute-safely/code-quality-monitoring/).",Diff in weeks between most recent commit and most recent SonarQube scan: {{context.evaluation.captures.diff}}. [Note: a blank value indicates no scans performed],2026-06-30T02:48:23.385851
partner-integration-bot-agent,Anyone Can Contribute Safely,Pigeon,Baseline,Fail,Repositories must have a README.md file,"Repositories must have a README.md file in the root directory, as per [anyone-can-contribute-safely/documentation](https://production-standards.skyscannerpage.com/standards/anyone-can-contribute-safely/documentation/).",Add a README.md file to the repository specified.,2026-06-30T02:48:23.385851
partner-limit-error-job,Technology Stays Current,Halo,Baseline,Fail,Privacy and Consent Adoption,Services are required to adopt at least the specified minimum versions of the listed libraries as part of the P0 Privacy & Consent remediation effort to [remove utid as per](https://production-standards.skyscannerpage.com/standards/technology-stays-current/consent-and-privacy-adoption/). This ensures that downstream data pipelines and ML models can transition from using utid to session_id.,"One or more P0 Privacy Change related libraries are below the minimum required version.
See the [Privacy and Consent: Session ID Adoption](https://production-standards.skyscannerpage.com/standards/technology-stays-current/consent-and-privacy-adoption/) 
page for context around this ask. 
Check the table below for packages installed on your service. 
**Only rows showing a version in the Installed column need action** — empty rows mean the package is not present in your service.

| Library | Required | Installed |
|---|---|---|
| `net.skyscanner.grappler:grappler-logger-sdk` (Java) | >= 10.4.0 | {{context.evaluation.captures.grapplerJavaVersion.semver}} |
| `net.skyscanner.mshell:mshell-java-libs-bom` (Java) | >= 41.2.0 | {{context.evaluation.captures.mshellJavaLibsBomVersion.semver}} |
| `node-grappler-logger-sdk` (Node.js) | >= 3.1.0 | {{context.evaluation.captures.grapplerNodeVersion.semver}} |
| `grappler-logger-py3` (Python) | >= 10.1.0 | {{context.evaluation.captures.grapplerPyVersion.semver}} |
| `@skyscanner-internal/mshell-node-opentelemetry` (Node.js) | >= 4.4.0 | {{context.evaluation.captures.mshellNodeOtelVersion.semver}} |
| `@opentelemetry/api` (Node.js) | >= 1.9.0 | {{context.evaluation.captures.otelApiVersion.semver}} |
| `mshell-node-core` (Node.js) | >= 5.4.4 | {{context.evaluation.captures.mshellNodeCoreVersion.semver}} |
| `node-microsite-core` (Node.js) | >= 11.0.0 | {{context.evaluation.captures.nodeMicrositeCoreVersion.semver}} |
| `request-context-skyscanner` (Node.js) | >= 16.2.2 | {{context.evaluation.captures.requestContextVersion.semver}} |",2026-06-28T15:28:23.43541
partner-limit-error-job,Technology Stays Current,Halo,Baseline,Fail,Repositories must use supported Docker images,"Repositories must use official Skyscanner [Docker images](https://skyscanner.atlassian.net/l/cp/CCfXdwKF) for all supported languages which include performance and security enhancements, as per
[technology-stays-current/container-images](https://production-standards.skyscannerpage.com/standards/technology-stays-current/container-images/).
Using stale or unsupported Docker images exposes Skyscanner travelers to security threats.

Please use official Skyscanner Docker images for all your projects. Review and act upon any open Dependabot pull requests against your repositories. If your project cannot receive dependency bumps by Dependabot, update your Docker images to the most recent version and reach out for support.","{{#context.evaluation.captures.dockerfiles}}

### `{{path}}`

{{#base_images}}
- `{{registry}}/{{name}}` tag=`:{{tag}}` digest=`@{{digest}}` stage=`{{stage}}`
{{/base_images}}

{{/context.evaluation.captures.dockerfiles}}",2026-06-28T15:28:23.43541
partner-limit-error-job,Technology Stays Current,Halo,Baseline,Fail,Repositories must use Docker base images from ECR,"Repositories must use Docker base images from the internal ECR repository, not from the public internet, as per [technology-stays-current/container-images](https://production-standards.skyscannerpage.com/standards/technology-stays-current/container-images/).","{{#context.evaluation.captures.dockerfiles}}

### `{{path}}`

{{#base_images}}
- `{{registry}}/{{name}}` tag=`:{{tag}}` digest=`@{{digest}}` stage=`{{stage}}`
{{/base_images}}

{{/context.evaluation.captures.dockerfiles}}
",2026-06-28T15:28:23.43541
partner-markets,Technology Stays Current,Fuel RaTS,Baseline,Fail,"AI agents, batch jobs and ETL must be written in Python","AI agents, batch jobs, and ETL pipelines must use Python as the primary programming language, as per [technology-stays-current/batch-job](https://production-standards.skyscannerpage.com/standards/technology-stays-current/batch-job/).","Python is not detected as a language in this repository. AI agents, batch jobs, and ETL
pipelines must use Python as the primary language. See the
[batch-job](https://production-standards.skyscannerpage.com/standards/technology-stays-current/batch-job/)
standard.
",2026-06-28T15:28:33.893909
partner-metadata-svc,Production Observable and Resilient,Libra,Baseline,Fail,Components must follow custom metric naming conventions,"Components must follow custom metric naming conventions, as per [production-observable-and-resilient/metrics/01-instrumentation-and-transport](https://production-standards.skyscannerpage.com/standards/production-observable-and-resilient/metrics/01-instrumentation-and-transport).","* {{context.evaluation.captures.rule.message}}
* Details: {{context.evaluation.captures.rule.details}}
* [Rule definition](https://github.com/Skyscanner/cortex-enrichment/blob/main/jobs/observability_rules/metric_naming_convention_rule.py)
",2026-06-28T14:27:42.897504
partner-portal-project,Customer Data Stays Protected,astral-squad,Baseline,Fail,Projects must have no CFRipper selected issues across all stacks,"Projects must not have critical CFRipper issues related to backup tags, security groups, and project tags across any of their CloudFormation stacks, as per [customer-data-stays-protected/cloudformation-scanning](https://production-standards.skyscannerpage.com/standards/customer-data-stays-protected/cloudformation-scanning/).","Please remediate the following CFRipper issues across all CloudFormation stacks in this project, which are considered particularly important by the Security team:
- BackupTagMissingInCriticalDataStoreRule
- CriticalTagMissingInOperationalDataStoreRule
- EC2SecurityGroupOpenToWorldRule
- ProjectTagInSelfServeRule
- ProjectTagPresentRule
- RestoreInCriticalDataStoreNonCompliantRule

You can view the specific findings in the [custom data section](https://skyscanner.atlassian.net/wiki/spaces/SEC/pages/172832635/CFRipper+FAQ#Where-can-I-see-my-stack-issues-in-Cortex%3F).

If you believe an exception is required, please submit a request in #security-support with the [necessary information](https://skyscanner.atlassian.net/wiki/spaces/SEC/pages/172832635/CFRipper+FAQ#How-can-I-get-an-exception-for-my-stack%3F).

More details about CFRipper can be found [here](https://skyscanner.atlassian.net/wiki/spaces/SEC/pages/172832623/CFRipper).",2026-06-29T13:57:35.306237
pc-download-daily-job,Technology Stays Current,Kylin,Baseline,Fail,Privacy and Consent Adoption,Services are required to adopt at least the specified minimum versions of the listed libraries as part of the P0 Privacy & Consent remediation effort to [remove utid as per](https://production-standards.skyscannerpage.com/standards/technology-stays-current/consent-and-privacy-adoption/). This ensures that downstream data pipelines and ML models can transition from using utid to session_id.,"One or more P0 Privacy Change related libraries are below the minimum required version.
See the [Privacy and Consent: Session ID Adoption](https://production-standards.skyscannerpage.com/standards/technology-stays-current/consent-and-privacy-adoption/) 
page for context around this ask. 
Check the table below for packages installed on your service. 
**Only rows showing a version in the Installed column need action** — empty rows mean the package is not present in your service.

| Library | Required | Installed |
|---|---|---|
| `net.skyscanner.grappler:grappler-logger-sdk` (Java) | >= 10.4.0 | {{context.evaluation.captures.grapplerJavaVersion.semver}} |
| `net.skyscanner.mshell:mshell-java-libs-bom` (Java) | >= 41.2.0 | {{context.evaluation.captures.mshellJavaLibsBomVersion.semver}} |
| `node-grappler-logger-sdk` (Node.js) | >= 3.1.0 | {{context.evaluation.captures.grapplerNodeVersion.semver}} |
| `grappler-logger-py3` (Python) | >= 10.1.0 | {{context.evaluation.captures.grapplerPyVersion.semver}} |
| `@skyscanner-internal/mshell-node-opentelemetry` (Node.js) | >= 4.4.0 | {{context.evaluation.captures.mshellNodeOtelVersion.semver}} |
| `@opentelemetry/api` (Node.js) | >= 1.9.0 | {{context.evaluation.captures.otelApiVersion.semver}} |
| `mshell-node-core` (Node.js) | >= 5.4.4 | {{context.evaluation.captures.mshellNodeCoreVersion.semver}} |
| `node-microsite-core` (Node.js) | >= 11.0.0 | {{context.evaluation.captures.nodeMicrositeCoreVersion.semver}} |
| `request-context-skyscanner` (Node.js) | >= 16.2.2 | {{context.evaluation.captures.requestContextVersion.semver}} |",2026-06-28T15:30:52.711738
pc-hotel-mapping-batch,Changes Ship Reliably,Kylin,Baseline,Fail,Components must be deployed regularly,"Components must be redeployed at least once every four weeks to ensure redeployability for faster disaster recovery, as per [changes-ship-reliably/redeployability](https://production-standards.skyscannerpage.com/standards/changes-ship-reliably/redeployability/).",You have not redeployed your component in the past four weeks. Please ensure that it is redeployed regularly.,2026-06-29T15:28:05.280357
pc-hotel-mapping-batch,Technology Stays Current,Kylin,Baseline,Fail,Privacy and Consent Adoption,Services are required to adopt at least the specified minimum versions of the listed libraries as part of the P0 Privacy & Consent remediation effort to [remove utid as per](https://production-standards.skyscannerpage.com/standards/technology-stays-current/consent-and-privacy-adoption/). This ensures that downstream data pipelines and ML models can transition from using utid to session_id.,"One or more P0 Privacy Change related libraries are below the minimum required version.
See the [Privacy and Consent: Session ID Adoption](https://production-standards.skyscannerpage.com/standards/technology-stays-current/consent-and-privacy-adoption/) 
page for context around this ask. 
Check the table below for packages installed on your service. 
**Only rows showing a version in the Installed column need action** — empty rows mean the package is not present in your service.

| Library | Required | Installed |
|---|---|---|
| `net.skyscanner.grappler:grappler-logger-sdk` (Java) | >= 10.4.0 | {{context.evaluation.captures.grapplerJavaVersion.semver}} |
| `net.skyscanner.mshell:mshell-java-libs-bom` (Java) | >= 41.2.0 | {{context.evaluation.captures.mshellJavaLibsBomVersion.semver}} |
| `node-grappler-logger-sdk` (Node.js) | >= 3.1.0 | {{context.evaluation.captures.grapplerNodeVersion.semver}} |
| `grappler-logger-py3` (Python) | >= 10.1.0 | {{context.evaluation.captures.grapplerPyVersion.semver}} |
| `@skyscanner-internal/mshell-node-opentelemetry` (Node.js) | >= 4.4.0 | {{context.evaluation.captures.mshellNodeOtelVersion.semver}} |
| `@opentelemetry/api` (Node.js) | >= 1.9.0 | {{context.evaluation.captures.otelApiVersion.semver}} |
| `mshell-node-core` (Node.js) | >= 5.4.4 | {{context.evaluation.captures.mshellNodeCoreVersion.semver}} |
| `node-microsite-core` (Node.js) | >= 11.0.0 | {{context.evaluation.captures.nodeMicrositeCoreVersion.semver}} |
| `request-context-skyscanner` (Node.js) | >= 16.2.2 | {{context.evaluation.captures.requestContextVersion.semver}} |",2026-06-28T15:29:32.864888
pibot-conflux-poc,Production Observable and Resilient,Pigeon,Baseline,Fail,Repositories must use only OpenTelemetry API,"Repositories must use only OpenTelemetry API for traces and metrics, as per [production-observable-and-resilient/metrics/01-instrumentation-and-transport](https://production-standards.skyscannerpage.com/standards/production-observable-and-resilient/metrics/01-instrumentation-and-transport/).","For traces and metrics, components must be instrumented exclusively with OpenTelemetry API. Other tools like MShellMetrics, StatsD or Grappler log metric are deprecated.

Repository https://github.com/{{context.entity.descriptor.info.x-cortex-git.github.repository}} contains references to deprecated metrics clients.

Detected the following file counts:
* {{context.evaluation.captures.statsd}} files using skyscanner/mshell-statsd [github link](https://github.com/{{context.entity.descriptor.info.x-cortex-git.github.repository}}/search?q=skyscanner%2Fmshell-statsd+extension%3Ayaml+extension%3Ayml)
* {{context.evaluation.captures.statsd_legacy}} files using data-platform/mshell-statsd [github link](https://github.com/{{context.entity.descriptor.info.x-cortex-git.github.repository}}/search?q=data-platform%2Fmshell-statsd+extension%3Ayaml+extension%3Ayml)
* {{context.evaluation.captures.grappler_log_metric}} files using grappler SDK log_metric() logMetric() calls [github link](https://github.com/{{context.entity.descriptor.info.x-cortex-git.github.repository}}/search?q=""grappler.log.metric""+extension%3Apy+extension%3Ajs+extension%3Ats)
* {{context.evaluation.captures.mshell_metrics_java}} files using MShellMetrics Java [github link](https://github.com/{{context.entity.descriptor.info.x-cortex-git.github.repository}}/search?q=MShellMetrics+extension%3Ajava)
* {{context.evaluation.captures.mshell_metrics_node}} files using mshell-node-metrics [github link](https://github.com/{{context.entity.descriptor.info.x-cortex-git.github.repository}}/search?q=mshell-node-metrics+extension%3Ajs)
* {{context.evaluation.captures.mshell_metrics_python}} files using mshell_metrics Python imports [github link](https://github.com/{{context.entity.descriptor.info.x-cortex-git.github.repository}}//search?q=""from+mshell_metrics""+extension%3Apy)
",2026-06-29T10:07:31.544763
pibot-conflux-poc,Technology Stays Current,Pigeon,Baseline,Fail,Docker images must be immutable,"Docker images pushed to ECR must not have a latest tag and must have immutable tags enabled, as per
[technology-stays-current/container-images](https://production-standards.skyscannerpage.com/standards/technology-stays-current/container-images/).
To comply with Security Tribe's [Project Digest](https://skyscanner.atlassian.net/wiki/x/I3WnJ).","You must set `latest-tag: false` and `immutable: true` on your Docker image.

You currently have `latest-tag` set to {{context.evaluation.captures.latest-tag}} and `immutable` set to {{context.evaluation.captures.immutable}}",2026-06-29T08:47:45.013011
pics-flights,Production Observable and Resilient,Big Yus,Baseline,Fail,Components must not write metrics to Slipstream,"Components must not write metrics to Slipstream, as per [production-observable-and-resilient/common/06-observability-platforms](https://production-standards.skyscannerpage.com/standards/production-observable-and-resilient/common/06-observability-platforms/).","* {{context.evaluation.captures.rule.message}}
* Details: {{context.evaluation.captures.rule.details}}
* [Rule definition](https://github.com/Skyscanner/cortex-enrichment/blob/main/jobs/observability_rules/slipstream_rule.py)
",2026-06-29T10:57:33.037578
pigeon-project,Technology Stays Current,Pigeon,Baseline,Fail,Projects must not use non-compliant cache engines,"This rule is evaluated at the project level. Projects with caches must use Amazon ElastiCache
for Redis or Valkey. Memcached and non-Valkey ElastiCache Serverless deployments are not
permitted, as per
[technology-stays-current/caches-for-service-data](https://production-standards.skyscannerpage.com/standards/technology-stays-current/caches-for-service-data/).","Your project has one or more caches using a non-compliant engine (Memcached or ElastiCache Serverless).
You should migrate to Amazon ElastiCache for Valkey as noted in the [caches-for-service-data](https://production-standards.skyscannerpage.com/standards/technology-stays-current/caches-for-service-data/) production standard.",2026-06-28T15:08:52.610292
pigeon-squad,Customer Data Stays Protected,Pigeon,Baseline,Fail,Teams must not have open vulnerability tickets,"Teams must not have open vulnerability tickets in Jira.
[See Vulnerability Management](https://production-standards.skyscannerpage.com/standards/customer-data-stays-protected/vulnerability-sec-req-management/)
","{{#context.evaluation.captures.issues}}
- [**{{key}}**]({{url}}) - {{summary}}
{{/context.evaluation.captures.issues}}
",2026-06-29T13:47:31.089519
pigeon-squad,Production Observable and Resilient,Pigeon,Baseline,Fail,Teams must not have pending incidents older than 14 days,Teams must not have incidents which are Mitigated but have not yet been closed that are older than 14 days. [See Live Incidents](https://production-standards.skyscannerpage.com/standards/production-observable-and-resilient/incident-management/live-incidents/),"{{#context.evaluation.captures.incidents}}
* [**{{name}}**]({{url}}) - _{{status}}_
{{/context.evaluation.captures.incidents}}",2026-06-28T13:13:23.004006
pob-project,Customer Data Stays Protected,Falcon,Baseline,Fail,Projects must have no CFRipper selected issues across all stacks,"Projects must not have critical CFRipper issues related to backup tags, security groups, and project tags across any of their CloudFormation stacks, as per [customer-data-stays-protected/cloudformation-scanning](https://production-standards.skyscannerpage.com/standards/customer-data-stays-protected/cloudformation-scanning/).","Please remediate the following CFRipper issues across all CloudFormation stacks in this project, which are considered particularly important by the Security team:
- BackupTagMissingInCriticalDataStoreRule
- CriticalTagMissingInOperationalDataStoreRule
- EC2SecurityGroupOpenToWorldRule
- ProjectTagInSelfServeRule
- ProjectTagPresentRule
- RestoreInCriticalDataStoreNonCompliantRule

You can view the specific findings in the [custom data section](https://skyscanner.atlassian.net/wiki/spaces/SEC/pages/172832635/CFRipper+FAQ#Where-can-I-see-my-stack-issues-in-Cortex%3F).

If you believe an exception is required, please submit a request in #security-support with the [necessary information](https://skyscanner.atlassian.net/wiki/spaces/SEC/pages/172832635/CFRipper+FAQ#How-can-I-get-an-exception-for-my-stack%3F).

More details about CFRipper can be found [here](https://skyscanner.atlassian.net/wiki/spaces/SEC/pages/172832623/CFRipper).",2026-06-29T13:58:09.734296
poor-quote-detector,Production Observable and Resilient,Falcon,Baseline,Fail,Components must not write metrics to Slipstream,"Components must not write metrics to Slipstream, as per [production-observable-and-resilient/common/06-observability-platforms](https://production-standards.skyscannerpage.com/standards/production-observable-and-resilient/common/06-observability-platforms/).","* {{context.evaluation.captures.rule.message}}
* Details: {{context.evaluation.captures.rule.details}}
* [Rule definition](https://github.com/Skyscanner/cortex-enrichment/blob/main/jobs/observability_rules/slipstream_rule.py)
",2026-06-29T11:18:36.480624
pqs-pipeline-batch-jobs-staging,Changes Ship Reliably,Libra,Baseline,Fail,Services must be deployed via Slingshot to shared cluster,"Services must be deployed via Slingshot to shared Kubernetes clusters (Cells), not to standalone EC2, self-managed ECS, or external services, as per [changes-ship-reliably/services-deployed-to-shared-cluster](https://production-standards.skyscannerpage.com/standards/changes-ship-reliably/services-deployed-to-shared-cluster/).","Your service is not deployed via Slingshot to a shared Kubernetes cluster (Cells). Services must be deployed via Slingshot to Cells, not to standalone EC2, self-managed ECS, or external infrastructure. See the [services-deployed-to-shared-cluster](https://production-standards.skyscannerpage.com/standards/changes-ship-reliably/services-deployed-to-shared-cluster/) standard.",2026-06-29T16:10:02.897007
precompute-cells-data-upload-batch,Changes Ship Reliably,Fuel RaTS,Baseline,Fail,Components must use the latest major Slingshot CI version,"GitHub Actions workflows must reference the latest major version of slingshot-action (e.g., vMAJOR, not vMAJOR.MINOR.PATCH) to maintain access to current features and security updates, as per [changes-ship-reliably/deployment-tooling-versioning](https://production-standards.skyscannerpage.com/standards/changes-ship-reliably/deployment-tooling-versioning/).",One or more of your workflows are using an outdated major version of the slingshot-action or reference it by its full semantic version instead of major version only.,2026-06-29T15:25:31.263112
